Gender,Marital_Status,oneProduct,prefCount,totCount,preftotCount,prefPurchase,totPurchase,preftotPurchase,Age_0_17,Age_18_25,Age_26_35,Age_36_45,Age_46_50,Age_51_55,Age_55gt,City_Category_A,City_Category_B,City_Category_C,CityYears_0,CityYears_1,CityYears_2,CityYears_3,CityYears_4gt,prefCat1_1,prefCat1_5,prefCat1_8,prefCat1_19,prefCat2_1,prefCat2_5,prefCat2_8,prefCat2_19
1,1,0,0.0248447204968944,0.0117647058823529,0.794117647058823,0.0323167756434293,0.0181750602205825,0.806850681045619,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.229813664596273,0.135294117647059,0.755244755244755,0.175167072801433,0.114888815292573,0.692619357991303,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.0082815734989648,0.00882352941176471,0.333333333333333,0.0100212706023658,0.0113391485012163,0.266132473740764,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.287784679089027,0.223529411764706,0.53934191702432,0.224381350524732,0.184395685561594,0.465283169554116,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.0082815734989648,0.00882352941176471,0.333333333333333,0.00624033630655322,0.00571265192145949,0.389854867950127,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0351966873706004,0.0245098039215686,0.572222222222222,0.0350332687963507,0.0252765858086713,0.570532706448313,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.347826086956522,0.233333333333333,0.649519890260631,0.232773891346833,0.175179065395621,0.54914902225933,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.0082815734989648,0.00686274509803922,0.416666666666667,0.00794085482531468,0.00977176935338224,0.234157706097425,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0.0165631469979296,0.00784313725490196,0.730769230769231,0.0108266163489559,0.00633908893585287,0.672888658215142,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0.0538302277432712,0.0401960784313725,0.543478260869565,0.054777904956812,0.0401984241387444,0.562984797263385,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0,0,0.0372670807453416,0.0343137254901961,0.416666666666667,0.0357280161564747,0.0358207987953501,0.310301313005267,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0.0269151138716356,0.00980392156862745,1,0.0372878724769629,0.0178305341583533,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0.163561076604555,0.152941176470588,0.420289855072464,0.143352818327483,0.145088645173895,0.294254895649489,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.072463768115942,0.0343137254901961,0.9125,0.0430089247613935,0.0244441002890111,0.814461526007349,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0.0248447204968944,0.0313725490196078,0.274774774774775,0.0381815876097739,0.0326006475946315,0.429570162681807,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0.0248447204968944,0.0127450980392157,0.740740740740741,0.0123800954972427,0.0105017071433166,0.431088374061361,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0.0766045548654244,0.0656862745098039,0.465277777777778,0.077757407267717,0.0688677577452842,0.399988351305327,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0683229813664596,0.0372549019607843,0.782945736434108,0.0669779819930522,0.0404933918185782,0.765748539345859,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0.136645962732919,0.104901960784314,0.541666666666667,0.111932673095585,0.100916210594534,0.385014645114958,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.0289855072463768,0.0156862745098039,0.722222222222222,0.017731089589066,0.0161375435720634,0.383995449911963,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0.0351966873706004,0.0303921568627451,0.449074074074074,0.0321872279452788,0.0306336563364442,0.348130861029955,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.0662525879917184,0.042156862745098,0.659722222222222,0.0505733442218994,0.0375367577857887,0.551379184265784,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0.0144927536231884,0.00882352941176471,0.583333333333333,0.0117569546706956,0.00884178724681742,0.508797038953282,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0.05175983436853,0.0303921568627451,0.708333333333333,0.0680664741853891,0.0426769150860005,0.726118312333544,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.370600414078675,0.279411764705882,0.561494252873563,0.341291133216212,0.26669595694139,0.513136123524175,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0.0538302277432712,0.0490196078431373,0.427272727272727,0.0743243021642665,0.0555646677324896,0.549050462803066,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.0289855072463768,0.0313725490196078,0.337837837837838,0.0308828229226908,0.0289217954430114,0.360066211837448,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0.0869565217391304,0.05,0.75,0.0549149230566843,0.0394096834220063,0.584039582406026,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0.10351966873706,0.0794117647058823,0.53875968992248,0.0662249290585144,0.0703261084518486,0.264202774236273,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0.0372670807453416,0.0343137254901961,0.416666666666667,0.0348998947948792,0.0374061905090932,0.265371847769491,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,0.115942028985507,0.0784313725490196,0.629411764705882,0.0735849145987319,0.0660008053237139,0.38979688244204,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0.093167701863354,0.057843137254902,0.690104166666667,0.0648498285269497,0.0459188910358893,0.599617674477025,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0.296066252587992,0.169607843137255,0.783707865168539,0.263198833305456,0.160705158598737,0.780063669834,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.0331262939958592,0.0127450980392157,1,0.0430621285980461,0.0208508316516046,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0.0165631469979296,0.0127450980392157,0.481481481481481,0.0195134181169267,0.0126310021038486,0.642717793296238,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.136645962732919,0.122549019607843,0.443589743589744,0.128127593003768,0.128039322670339,0.304114681780185,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0.0124223602484472,0.0127450980392157,0.351851851851852,0.0168625187352209,0.0143019773318053,0.432454371846772,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1,0,0.0331262939958592,0.0205882352941176,0.641025641025641,0.0290864646159867,0.0205288927751979,0.585254913187037,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.0186335403726708,0.00784313725490196,0.82051282051282,0.0161544704159337,0.00900428155832521,0.752410253931648,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0.0662525879917184,0.0323529411764706,0.87719298245614,0.031976234647869,0.0182767502090744,0.789453912566679,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1,0,0.380952380952381,0.294117647058824,0.544808743169399,0.263869711821054,0.230008648890774,0.413001674383596,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0.0372670807453416,0.0186274509803922,0.805555555555555,0.051050538907492,0.02779262676105,0.873228452181474,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.05175983436853,0.0323529411764706,0.662280701754386,0.071717131963371,0.0446088342581849,0.736284600238804,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0.0124223602484472,0.00392156862745098,0.87037037037037,0.00692105388783392,0.00305203391890057,0.776404340977144,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0.0434782608695652,0.0303921568627451,0.578703703703704,0.032815106099747,0.0231021164764943,0.590853921447948,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0.115942028985507,0.0774509803921569,0.638888888888889,0.122960261471348,0.0800811995034631,0.696297854713922,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0.0434782608695652,0.0215686274509804,0.827160493827161,0.044950864799212,0.0240698391973448,0.884170268098985,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0248447204968944,0.0127450980392157,0.740740740740741,0.0192084070807747,0.0118802879151408,0.679993694631388,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0.082815734989648,0.0607843137254902,0.564676616915423,0.0570937294905587,0.0550595534503832,0.334487663019434,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0.0786749482401656,0.0382352941176471,0.893939393939394,0.0476493196650491,0.0273323056322625,0.809996993258988,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0.0703933747412008,0.0588235294117647,0.479487179487179,0.0671660174705365,0.0592157862508845,0.403844677304463,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0372670807453416,0.0205882352941176,0.730769230769231,0.0353291695865005,0.0203764054447507,0.786785058060792,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.0144927536231884,0.00784313725490196,0.641025641025641,0.00444324918016896,0.00218771666900957,0.647015562761997,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0.031055900621118,0.0166666666666667,0.734848484848485,0.0356717148361814,0.0200169165632215,0.816265397363617,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0186335403726708,0.0137254901960784,0.508771929824561,0.0112476919191754,0.0109046549140234,0.349565890856427,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0.020703933747412,0.00784313725490196,0.91025641025641,0.0216565123864727,0.0105987272073137,0.906352587009397,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.128364389233954,0.0617647058823529,0.931372549019608,0.14389086945637,0.0768135866211428,0.941605898063716,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.320910973084886,0.212745098039216,0.658408408408408,0.254424390970944,0.187266450166426,0.571762984358376,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0186335403726708,0.0156862745098039,0.444444444444444,0.0280183793746946,0.0194301262547444,0.599517127868379,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0.113871635610766,0.0911764705882353,0.511904761904762,0.0903822039725774,0.0823208571694063,0.377079742772052,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0559006211180124,0.0470588235294118,0.471698113207547,0.0427328843075284,0.0361792393264825,0.436574838916064,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.010351966873706,0.00490196078431373,0.65,0.00674540834491246,0.00522593142358836,0.475251020264603,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0.0041407867494824,0.0107843137254902,0.125,0.00887939236845625,0.0106463794980784,0.24133616610895,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0,0,0.0062111801242236,0.00980392156862745,0.222222222222222,0.00608108920643562,0.00529426480854501,0.414764433139756,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,0,0.0186335403726708,0.00882352941176471,0.75,0.00942436728430491,0.00446616329963522,0.795141650899644,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,1,0.0248447204968944,0.0401960784313725,0.188405797101449,0.0255620748475947,0.0292499291172175,0.229830633403301,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0.242236024844721,0.113725490196078,0.980716253443526,0.297239267492492,0.154510074885575,0.993445742445289,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.267080745341615,0.216666666666667,0.509587020648968,0.236244348458893,0.21093743969007,0.392498047529423,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0600414078674948,0.0284313725490196,0.897058823529412,0.0468385077708576,0.0255346706154532,0.866307909930057,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0.0124223602484472,0.00980392156862745,0.455555555555555,0.0134789733700221,0.00821897180652217,0.664191605415056,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0165631469979296,0.00784313725490196,0.730769230769231,0.0101963695305272,0.0058028100555864,0.685667050117989,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0.105590062111801,0.0872549019607843,0.49113475177305,0.0914014582952981,0.0713561603690193,0.510048316148025,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.020703933747412,0.0215686274509804,0.351851851851852,0.0352123762327529,0.0270186582544489,0.516999217333976,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.418219461697723,0.331372549019608,0.527210884353741,0.380944025555333,0.316784518723776,0.454903730357142,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.202898550724638,0.161764705882353,0.519607843137255,0.175349459926397,0.143744374051422,0.467227587472135,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.082815734989648,0.092156862745098,0.328282828282828,0.0659350410307259,0.0607339882346494,0.368910439347934,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.25879917184265,0.199019607843137,0.545673076923077,0.198675333790303,0.166085197530658,0.449719484993642,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.32712215320911,0.270588235294118,0.497627520759193,0.298617101097858,0.232232771909928,0.517551181715421,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.144927536231884,0.092156862745098,0.681818181818182,0.131876459233653,0.091614483437255,0.627617065395127,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.0703933747412008,0.053921568627451,0.533333333333333,0.0640838390430889,0.0500216579661526,0.508004985672597,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0.0269151138716356,0.0225490196078431,0.458333333333333,0.0376599349236908,0.0265814008343916,0.592030071872254,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.0766045548654244,0.0519607843137255,0.617816091954023,0.0699311593371093,0.0543598272127937,0.512376349482232,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.144927536231884,0.126470588235294,0.460199004975124,0.111265256473468,0.100497061044967,0.383534724278459,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.0993788819875776,0.057843137254902,0.744791666666667,0.100468157321559,0.0603910823503063,0.783818317947025,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.020703933747412,0.0137254901960784,0.570175438596491,0.0183261708579264,0.01327040054133,0.549914650707639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0.124223602484472,0.111764705882353,0.441176470588235,0.11851865213546,0.122635648202198,0.278837996405609,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0.0993788819875776,0.108823529411765,0.336206896551724,0.102881643692448,0.104561229619711,0.292540192112177,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0.0124223602484472,0.00784313725490196,0.551282051282051,0.0231210755337784,0.0133426414141294,0.755537207391982,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.0973084886128364,0.0656862745098039,0.627314814814815,0.112105403359786,0.0761336837365114,0.649761079988486,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0.0455486542443064,0.0303921568627451,0.611111111111111,0.0509993393249599,0.0339234751862609,0.656550246664072,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0.0144927536231884,0.00882352941176471,0.583333333333333,0.0160763045052353,0.00985239702935619,0.674511966518986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,0,0.020703933747412,0.0186274509803922,0.416666666666667,0.0143830741832756,0.0135430669490859,0.363685923577661,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0.173913043478261,0.156862745098039,0.441414141414141,0.139770487394517,0.138575530072169,0.30975641761281,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.0289855072463768,0.0156862745098039,0.722222222222222,0.0339225476037684,0.0199709797549243,0.76315226733575,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.020703933747412,0.0137254901960784,0.570175438596491,0.0194813500509992,0.0170654289778345,0.410014172687687,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.0186335403726708,0.0107843137254902,0.635416666666667,0.0124606300719017,0.00841949264606023,0.584269866263881,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1,0,0.0476190476190476,0.0245098039215686,0.805555555555555,0.0396164513551127,0.0237516171996178,0.753052891361526,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0.031055900621118,0.0294117647058824,0.4,0.029074803501104,0.0313645471721939,0.26417764305087,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0.165631469979296,0.15,0.438818565400844,0.144003107687116,0.134412244732635,0.356556074332528,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.0227743271221532,0.0137254901960784,0.631578947368421,0.0186893052635722,0.0154239028655705,0.452451175493716,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0.0248447204968944,0.0245098039215686,0.377777777777778,0.0229574555155798,0.0266303873892978,0.224247507258371,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.0766045548654244,0.0666666666666667,0.45662100456621,0.0545035043472272,0.0570837274574882,0.27553878295075,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,0,0.0165631469979296,0.0127450980392157,0.481481481481481,0.0149708672553343,0.00976509803267517,0.620891857637989,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0.0393374741200828,0.0392156862745098,0.377777777777778,0.0334910863531066,0.0333006597459656,0.316796563311213,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.37888198757764,0.293137254901961,0.543311403508772,0.292822073615889,0.235360382361981,0.486113619336792,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.186335403726708,0.132352941176471,0.6,0.148653341656454,0.115882174945855,0.513501090689266,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.153209109730849,0.0852941176470588,0.797101449275362,0.0932054692086439,0.070983519455239,0.533316878687321,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0.0289855072463768,0.0186274509803922,0.611111111111111,0.0228654420309581,0.0178703714734327,0.49570794709023,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.010351966873706,0.00294117647058824,0.854166666666667,0.00639721474271025,0.00172901571810811,0.98608774256393,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0.229813664596273,0.213725490196078,0.424514200298954,0.165222692675326,0.172896806581734,0.269400530647849,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0.010351966873706,0.00686274509803922,0.513888888888889,0.0129851980367055,0.00886456504180297,0.579256196338063,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0.0766045548654244,0.0598039215686274,0.522727272727273,0.095683638326149,0.0592550517384747,0.748338143089402,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0.0476190476190476,0.0490196078431373,0.363636363636364,0.042451559910982,0.0434114274958483,0.294665158034433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0.0559006211180124,0.0431372549019608,0.523809523809524,0.0623211886465928,0.0484741021712766,0.510982971266203,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0331262939958592,0.0156862745098039,0.833333333333333,0.0180049435838906,0.00926427245673768,0.834345623714725,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.0227743271221532,0.0176470588235294,0.492753623188406,0.0156723561974999,0.0132503865792088,0.434343702583048,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0.227743271221532,0.284313725490196,0.276271186440678,0.186390167056403,0.204642095557139,0.235152532847632,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0.082815734989648,0.0598039215686274,0.575757575757576,0.0616694416475989,0.0555102488164362,0.387264955642251,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.0538302277432712,0.0862745098039216,0.184587813620072,0.0530301953637594,0.0681281941926153,0.146389151246146,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,0,0.0248447204968944,0.0245098039215686,0.377777777777778,0.0231888557640344,0.0258689990874586,0.247678351517168,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0.136645962732919,0.0715686274509804,0.85042735042735,0.158979805499892,0.0885809386071712,0.887710533923501,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.041407867494824,0.0450980392156863,0.336601307189542,0.0359617850688899,0.0412057935655112,0.221973594985973,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0.0144927536231884,0.00784313725490196,0.641025641025641,0.00791990125950973,0.00541768424162571,0.550179115112083,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0.149068322981366,0.106862745098039,0.590643274853801,0.102951974791585,0.0801026430343073,0.513784993546706,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.192546583850932,0.153921568627451,0.517489711934156,0.186565812599324,0.156666817565587,0.445645617139706,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.020703933747412,0.0137254901960784,0.570175438596491,0.025419408395201,0.0177886954470619,0.588448802775072,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0.22360248447205,0.144117647058824,0.677631578947368,0.124104690574139,0.100575973238474,0.4769757232107,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0.438923395445135,0.444117647058824,0.378457059679767,0.389331100229833,0.418307438284327,0.24841847247704,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0.0455486542443064,0.0294117647058824,0.633333333333333,0.0385538322614218,0.0292862401627802,0.526920484613552,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0.0269151138716356,0.0127450980392157,0.805555555555555,0.0245030998523047,0.0133984898989057,0.811937603481475,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.031055900621118,0.0225490196078431,0.541666666666667,0.0458325544073001,0.0323965051809953,0.595074392643463,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.0186335403726708,0.0137254901960784,0.508771929824561,0.0207657125323824,0.0148651321040631,0.563022964582859,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.0269151138716356,0.0127450980392157,0.805555555555555,0.0233996668565242,0.012934165977694,0.797177521339864,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0.0600414078674948,0.0274509803921569,0.929292929292929,0.040604913046346,0.0218919389002328,0.869142486023649,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
